village_id,state,district_code,latitude,longitude,population,ntl_2019,ntl_2024,ntl_growth_abs,ntl_growth_pct,ndbi_2020,ndbi_2025,ndbi_delta,built_area_ha_2020,built_area_ha_2025,built_growth_pct,ndvi_2019,ndvi_2024,ndvi_trend,road_connected,road_type,dist_to_town_km,antyodaya_score,has_telecom_tower,growth_tier_label
OD080152,Odisha,8,18.68272,82.47695,560,10.8128,13.1057,2.2928,21.01,0.0582,0.1526,0.0944,51.7,84.3,61.78,0.5554,0.7147,0.03185,1,2,10.2,19.7,1,high
OD090153,Odisha,9,21.47181,82.05862,417,0.5158,0.9058,0.39,63.34,0.1405,0.1552,0.0147,111.5,118.2,5.97,0.5213,0.5329,0.00231,1,0,27.2,96.7,0,low
OD170154,Odisha,17,22.08575,85.01453,806,0.9187,0.8464,-0.0723,-7.1,-0.2686,-0.2633,0.0053,65.6,68.3,4.11,0.4682,0.4915,0.00466,0,0,19.0,93.0,0,low
OD240155,Odisha,24,18.0386,84.6934,669,0.732,0.6531,-0.0789,-9.48,0.1708,0.1773,0.0065,97.6,102.2,4.68,0.4043,0.3604,-0.00878,1,0,26.8,85.7,1,low
OD050156,Odisha,5,19.25133,87.26442,3119,3.3693,5.1045,1.7352,50.02,-0.2744,-0.2416,0.0329,28.2,44.5,55.88,0.5791,0.6293,0.01005,1,1,19.2,37.1,0,medium
OD010157,Odisha,1,21.99827,86.92448,3435,0.7323,1.0846,0.3523,42.33,-0.0746,-0.0844,-0.0098,69.4,64.3,-7.33,0.6981,0.6107,-0.01749,0,1,22.9,84.7,0,low
OD030158,Odisha,3,20.88072,86.61802,736,0.6873,0.7362,0.0488,6.2,0.0905,0.1054,0.015,143.8,153.6,6.8,0.5399,0.569,0.00583,1,1,56.2,91.5,0,low
OD100159,Odisha,10,20.5497,82.81288,239,1.3344,1.8191,0.4847,33.79,0.0486,0.0645,0.0159,108.5,113.6,4.64,0.3065,0.2318,-0.01495,1,1,41.8,70.0,1,low
OD070160,Odisha,7,22.48158,86.1448,542,0.983,1.1951,0.2122,19.59,-0.2698,-0.2673,0.0025,42.1,43.5,3.34,0.4371,0.3611,-0.01519,0,1,29.8,95.7,0,low
OD100161,Odisha,10,22.36991,81.71942,1721,2.3487,3.1124,0.7637,31.19,-0.2219,-0.1929,0.029,25.4,40.7,58.1,0.599,0.6239,0.00498,1,2,17.8,30.9,0,medium
OD100162,Odisha,10,19.05696,86.14029,810,0.9055,0.8953,-0.0102,-1.01,-0.2107,-0.2014,0.0094,29.4,36.1,22.13,0.2956,0.3434,0.00955,0,0,53.1,92.0,0,low
OD130163,Odisha,13,18.27551,84.23232,602,0.4149,0.5968,0.182,35.34,-0.2836,-0.2645,0.0191,49.7,58.0,16.32,0.3952,0.4314,0.00723,0,1,33.0,75.3,1,low
OD150164,Odisha,15,20.21272,85.62328,330,1.333,1.6247,0.2918,20.36,0.0251,0.0246,-0.0005,131.0,130.7,-0.25,0.3323,0.338,0.00113,1,2,17.6,61.0,0,low
OD260165,Odisha,26,20.70525,82.2611,1298,0.6382,0.9122,0.274,37.11,-0.2312,-0.2136,0.0176,24.0,36.3,49.15,0.4697,0.4281,-0.00832,0,0,54.5,78.0,0,low
OD110166,Odisha,11,20.03784,85.84966,1144,0.6635,0.6947,0.0313,4.1,0.0321,0.0519,0.0198,80.5,88.4,9.74,0.6841,0.599,-0.01703,1,0,45.1,75.6,0,low
OD290167,Odisha,29,20.91114,81.96809,559,1.9755,3.7988,1.8233,87.85,0.1629,0.2175,0.0547,186.2,212.9,14.29,0.4147,0.5545,0.02795,0,2,9.7,49.0,0,medium
OD190168,Odisha,19,21.06578,83.31898,200,1.0043,1.0474,0.0431,3.9,-0.2107,-0.199,0.0117,39.9,45.3,13.19,0.5724,0.4915,-0.01618,0,1,48.2,92.5,0,low
OD010169,Odisha,1,18.5774,86.19051,4069,10.4223,16.0836,5.6613,53.8,-0.0082,0.1588,0.167,71.9,122.4,69.26,0.3605,0.6205,0.052,1,2,4.3,20.6,0,high
OD160170,Odisha,16,18.43922,83.83611,200,1.0922,1.1541,0.0619,5.19,0.0576,0.0712,0.0136,157.1,163.5,4.07,0.447,0.3837,-0.01266,0,0,41.7,62.7,1,low
OD170171,Odisha,17,20.07241,84.79737,772,3.3523,4.3035,0.9511,27.55,0.1334,0.1809,0.0474,131.9,149.9,13.61,0.335,0.3411,0.00122,0,2,21.6,36.1,1,medium
OD280172,Odisha,28,22.34354,82.99204,553,0.5388,0.9414,0.4026,63.02,0.0241,0.0222,-0.0019,69.1,68.5,-0.82,0.6932,0.6536,-0.00791,0,0,37.3,76.6,0,low
OD040173,Odisha,4,18.01133,86.60781,867,4.7189,6.4682,1.7494,36.3,0.1698,0.2128,0.043,78.6,101.7,29.06,0.4308,0.4895,0.01175,1,0,12.0,48.7,1,medium
OD110174,Odisha,11,17.99067,85.35841,1189,0.9859,1.3731,0.3872,35.66,0.089,0.0874,-0.0016,90.5,89.7,-0.89,0.2332,0.1768,-0.01127,1,0,59.3,82.4,0,low
OD030175,Odisha,3,19.51209,86.7603,897,2.5834,4.269,1.6855,62.81,-0.1054,-0.0954,0.01,116.4,122.1,4.88,0.2545,0.3529,0.01968,1,2,13.8,42.2,0,medium
OD260176,Odisha,26,19.36915,82.44345,3164,6.6285,14.121,7.4925,111.36,-0.0528,0.0537,0.1066,68.7,122.4,76.93,0.6656,0.7904,0.02495,1,2,10.0,11.7,1,high
OD280177,Odisha,28,20.98743,84.65212,3163,8.4314,15.1783,6.7469,79.08,-0.0063,0.0538,0.0601,80.7,124.4,53.43,0.471,0.5845,0.0227,1,1,12.2,20.0,1,high
OD180178,Odisha,18,20.0387,84.87384,904,3.4165,4.911,1.4945,42.5,-0.2885,-0.2422,0.0464,16.0,33.3,101.61,0.2417,0.2548,0.00262,1,1,14.0,57.2,0,medium
OD260179,Odisha,26,19.4084,87.45453,1388,6.4601,16.5894,10.1292,154.41,0.1707,0.2231,0.0524,165.3,194.8,17.72,0.3536,0.5046,0.03019,1,2,17.9,20.2,1,high
OD150180,Odisha,15,20.34745,82.11766,2758,2.5286,3.0126,0.484,18.41,-0.2224,-0.1982,0.0241,26.0,38.0,44.7,0.6603,0.7056,0.00905,0,2,20.6,54.4,1,medium
OD070181,Odisha,7,20.74664,84.96912,1484,3.2722,5.0843,1.8121,53.74,-0.1082,-0.0655,0.0426,86.2,113.3,30.97,0.3011,0.3762,0.01502,1,0,26.0,63.5,0,medium
OD230182,Odisha,23,18.7864,85.1232,689,0.8829,1.2461,0.3632,36.95,-0.2495,-0.2364,0.013,51.0,55.1,8.01,0.6927,0.715,0.00446,0,0,17.5,69.7,0,low
OD110183,Odisha,11,21.83374,82.63864,1502,3.4686,5.3615,1.8929,53.04,-0.2795,-0.247,0.0325,39.0,54.8,39.54,0.6962,0.8115,0.02307,1,1,16.4,51.4,0,medium
OD200184,Odisha,20,18.39858,87.33656,777,0.9578,1.2225,0.2647,25.02,-0.1696,-0.1773,-0.0077,43.6,38.8,-10.7,0.4834,0.4958,0.00248,1,0,48.9,67.9,0,low
OD210185,Odisha,21,21.23533,83.24726,1807,0.6218,0.7637,0.1419,19.66,0.1346,0.1487,0.0141,73.4,77.7,5.83,0.6885,0.671,-0.0035,1,2,44.9,99.0,0,low
OD150186,Odisha,15,20.98493,85.41403,930,1.0629,1.3232,0.2604,22.39,0.0835,0.0968,0.0133,160.4,169.1,5.4,0.2993,0.2167,-0.01652,1,2,50.2,68.1,0,low
OD170187,Odisha,17,20.33085,84.64357,208,1.0778,1.4865,0.4088,34.71,-0.2065,-0.1955,0.011,74.8,82.1,9.62,0.6971,0.6937,-0.00068,1,1,25.4,78.7,1,low
OD150188,Odisha,15,22.5203,85.95226,357,3.0703,4.0124,0.9421,29.72,0.0769,0.1211,0.0442,89.8,103.3,14.87,0.555,0.6738,0.02376,1,2,8.3,51.8,0,medium
OD180189,Odisha,18,19.15083,82.99349,291,0.5035,0.825,0.3215,53.26,-0.0464,-0.0554,-0.009,129.8,124.4,-4.09,0.4282,0.4114,-0.00337,1,0,25.0,81.9,0,low
OD140190,Odisha,14,19.14505,85.24429,1417,2.2475,2.8812,0.6337,26.99,-0.2631,-0.2326,0.0305,53.3,64.5,20.52,0.5436,0.6913,0.02954,0,2,15.7,43.5,0,medium
OD130191,Odisha,13,20.86347,86.17705,341,1.1306,1.324,0.1934,15.72,-0.2503,-0.2408,0.0095,31.2,34.8,11.4,0.3235,0.3652,0.00834,0,2,20.7,61.2,1,low
OD230192,Odisha,23,19.29646,82.9249,227,0.535,0.7126,0.1776,27.97,-0.1832,-0.1781,0.005,80.3,81.6,1.56,0.3405,0.2486,-0.01837,1,1,22.2,83.7,0,low
OD080193,Odisha,8,20.79177,85.11743,1416,0.7259,0.7034,-0.0225,-2.73,0.1707,0.1872,0.0165,71.8,78.6,9.35,0.6066,0.6152,0.00172,0,0,47.1,79.7,1,low
OD120194,Odisha,12,18.7137,85.60818,307,3.0188,3.7521,0.7333,23.51,0.1286,0.1793,0.0507,154.6,178.5,15.39,0.2158,0.2611,0.00905,0,1,10.9,51.2,1,medium
OD210195,Odisha,21,19.38825,86.07231,538,0.7952,1.2723,0.4771,53.3,-0.2542,-0.2463,0.0079,60.5,62.8,3.85,0.5085,0.5137,0.00104,0,0,35.8,81.7,0,low
OD060196,Odisha,6,18.99164,86.26142,720,2.8393,4.5853,1.7459,59.4,-0.1551,-0.1373,0.0178,45.5,53.2,16.57,0.4148,0.4564,0.00834,1,2,13.9,34.2,1,medium
OD190197,Odisha,19,22.15842,82.43426,792,3.4996,5.0542,1.5546,43.19,0.1242,0.1599,0.0358,152.6,166.5,9.02,0.4226,0.5355,0.02258,1,0,21.5,69.9,1,medium
OD120198,Odisha,12,19.61335,86.91133,1602,1.6302,1.5346,-0.0956,-5.53,-0.014,0.0041,0.0181,139.0,152.4,9.61,0.4397,0.3596,-0.01603,1,0,32.6,62.2,0,low
OD060199,Odisha,6,22.10479,86.43562,448,0.8902,0.8745,-0.0157,-1.58,-0.0429,-0.0389,0.004,47.4,48.9,3.02,0.5763,0.5069,-0.01388,1,0,30.3,60.5,1,low
TE290000,Telangana,29,17.51722,78.17725,1270,0.8654,1.1246,0.2592,26.85,-0.2339,-0.2191,0.0148,40.7,49.0,19.95,0.5614,0.5359,-0.00511,0,0,50.8,69.7,0,low
TE160001,Telangana,16,16.46441,77.9893,295,0.5562,0.869,0.3128,47.67,0.0807,0.0834,0.0028,140.9,142.1,0.82,0.2633,0.2446,-0.00373,1,1,45.3,77.6,0,low
TE180002,Telangana,18,17.54326,80.11156,1218,2.9597,4.2666,1.3069,42.71,-0.0958,-0.0804,0.0153,70.3,76.5,8.73,0.4594,0.5617,0.02047,0,2,20.2,50.6,1,medium
TE090003,Telangana,9,19.31795,78.0964,1197,2.131,3.5111,1.3801,61.86,-0.118,-0.0808,0.0373,82.5,97.4,17.89,0.2098,0.273,0.01264,1,1,26.6,56.9,1,medium
TE190004,Telangana,19,17.43616,77.80245,506,3.2747,4.0661,0.7914,23.45,0.1117,0.1531,0.0414,131.9,153.2,16.05,0.2291,0.3111,0.01639,1,1,15.1,38.4,1,medium
TE250005,Telangana,25,17.185,78.13175,225,0.5531,0.9163,0.3632,55.62,0.1011,0.0931,-0.008,66.6,62.7,-5.74,0.5749,0.6094,0.00692,0,0,15.8,79.1,1,low
TE270006,Telangana,27,17.14383,80.87468,2523,0.6963,0.6205,-0.0759,-9.53,0.0259,0.0445,0.0187,96.6,108.3,11.92,0.4512,0.4214,-0.00597,1,1,27.1,92.0,0,low
TE210007,Telangana,21,17.08329,80.21862,561,2.6464,3.9577,1.3114,47.75,0.1246,0.1769,0.0523,61.9,97.9,57.25,0.2524,0.3289,0.01531,1,1,11.7,62.7,1,medium
TE010008,Telangana,1,19.35189,79.60778,1027,0.7813,0.7234,-0.0579,-6.57,-0.1593,-0.1504,0.0088,92.2,98.7,6.9,0.4444,0.3799,-0.0129,1,0,24.4,60.4,1,low
TE250009,Telangana,25,19.21639,77.70054,1233,3.202,3.6712,0.4692,14.21,-0.0966,-0.0623,0.0344,55.6,79.3,41.92,0.4999,0.5603,0.01209,1,0,10.1,61.5,1,medium
TE010010,Telangana,1,19.30778,78.38939,521,3.0964,4.818,1.7216,53.86,-0.2826,-0.2403,0.0423,17.0,47.7,171.26,0.3702,0.4183,0.00963,1,1,13.7,51.7,1,medium
TE230011,Telangana,23,17.54737,80.5869,437,0.7566,0.8229,0.0663,7.74,-0.0302,-0.0147,0.0154,127.8,135.8,6.18,0.5366,0.5585,0.00439,1,1,18.0,95.5,0,low
TE080012,Telangana,8,15.94106,78.44647,313,3.0853,4.9731,1.8878,59.27,0.0178,0.0451,0.0273,51.9,68.7,31.73,0.6116,0.6348,0.00464,1,2,13.8,67.8,1,medium
TE220013,Telangana,22,17.39488,79.35406,881,2.7528,3.3712,0.6184,21.68,0.1329,0.1834,0.0506,83.6,111.6,33.11,0.2478,0.3605,0.02254,1,2,15.9,55.6,1,medium
TE240014,Telangana,24,17.66827,79.66448,200,0.6156,0.5742,-0.0414,-5.79,0.153,0.1624,0.0094,51.6,55.5,7.43,0.3483,0.3342,-0.00284,1,0,22.6,55.5,1,low
TE020015,Telangana,2,18.95886,79.03651,522,0.4794,0.7733,0.2939,50.72,0.1898,0.2062,0.0163,162.0,166.3,2.66,0.3851,0.311,-0.01482,1,1,41.1,61.9,1,low
TE230016,Telangana,23,19.80763,79.72486,794,0.4049,0.3863,-0.0186,-3.69,0.0398,0.059,0.0192,71.7,78.0,8.69,0.541,0.492,-0.00981,1,2,45.9,58.3,0,low
TE050017,Telangana,5,19.26398,78.38606,2371,2.3409,3.2161,0.8752,35.85,-0.1697,-0.1376,0.0321,80.7,95.1,17.63,0.355,0.4789,0.02478,1,2,13.4,65.8,1,medium
TE130018,Telangana,13,19.45129,80.69835,782,0.7667,1.0638,0.2971,34.27,0.0831,0.0815,-0.0016,54.4,53.9,-0.99,0.691,0.6667,-0.00485,0,1,35.4,69.7,0,low
TE090019,Telangana,9,19.86817,81.29383,200,0.6036,0.7711,0.1675,23.81,0.0095,0.0255,0.016,104.0,108.7,4.5,0.4334,0.4456,0.00244,0,1,28.6,72.4,1,low
TE080020,Telangana,8,17.60949,80.9917,3667,10.4892,19.3008,8.8116,83.21,-0.2902,-0.1873,0.1029,38.0,74.6,93.99,0.6685,0.8963,0.04557,1,2,11.3,15.6,0,high
TE210021,Telangana,21,18.29459,78.60676,681,0.8646,1.0299,0.1653,17.13,-0.0251,-0.035,-0.0099,100.4,97.7,-2.62,0.6647,0.6829,0.00364,0,1,32.9,62.8,0,low
TE170022,Telangana,17,16.57154,79.15469,3918,2.4635,3.0881,0.6246,24.36,0.0436,0.0956,0.052,114.1,151.4,32.47,0.65,0.6908,0.00816,1,1,17.2,49.6,0,medium
TE140023,Telangana,14,16.43413,80.3222,636,2.7883,4.5079,1.7195,59.53,-0.0497,0.0043,0.054,51.6,77.0,48.37,0.6004,0.6523,0.01039,1,2,24.9,58.0,0,medium
TE200024,Telangana,20,17.57054,80.73042,812,0.5696,0.4954,-0.0742,-11.09,-0.2746,-0.2643,0.0103,57.5,64.6,12.17,0.2686,0.2307,-0.00758,1,0,41.3,76.5,1,low
TE220025,Telangana,22,17.74243,78.07432,901,0.9632,0.9128,-0.0503,-4.73,-0.2274,-0.2241,0.0033,54.0,56.3,4.15,0.4765,0.4971,0.00412,1,0,26.8,58.7,0,low
TE220026,Telangana,22,19.12648,79.28765,648,1.5994,1.728,0.1286,7.57,-0.0456,-0.0467,-0.0011,39.7,39.3,-1.06,0.2595,0.1645,-0.019,1,0,24.6,81.1,1,low
TE030027,Telangana,3,16.29269,80.91468,1376,2.598,3.2081,0.6101,22.61,0.0502,0.094,0.0439,142.8,158.7,11.04,0.2766,0.3085,0.00639,0,0,11.3,34.2,1,medium
TE010028,Telangana,1,19.56412,78.19992,1049,1.1918,1.6586,0.4667,36.13,0.1618,0.171,0.0091,175.4,181.1,3.23,0.2409,0.2229,-0.00359,0,1,24.4,87.3,0,low
TE020029,Telangana,2,17.2048,79.7555,416,1.9101,2.8257,0.9156,45.55,-0.1321,-0.0879,0.0442,58.8,89.3,51.03,0.2097,0.2971,0.01749,1,0,14.8,32.7,1,medium
TE150030,Telangana,15,16.62906,77.30486,914,0.6812,0.9444,0.2632,33.69,0.0644,0.0716,0.0072,71.8,75.6,5.32,0.4559,0.3699,-0.01719,1,0,16.6,72.3,1,low
TE030031,Telangana,3,18.34476,80.65677,863,0.7715,1.1281,0.3567,40.93,0.0252,0.0285,0.0033,53.8,54.6,1.55,0.444,0.4878,0.00876,1,0,16.8,78.0,0,low
TE240032,Telangana,24,18.41142,77.67225,966,2.9712,3.8733,0.9021,29.37,0.1826,0.2152,0.0326,97.6,113.0,15.67,0.2963,0.3374,0.00821,1,2,24.7,61.7,0,medium
TE180033,Telangana,18,16.03038,80.05805,1962,8.1156,18.5744,10.4588,127.3,-0.1361,-0.0328,0.1033,93.7,144.2,53.42,0.4143,0.6757,0.05227,1,2,11.0,22.1,1,high
TE140034,Telangana,14,18.0863,81.12663,623,0.642,0.9204,0.2784,37.52,-0.1963,-0.2026,-0.0063,30.6,27.7,-8.97,0.2077,0.2222,0.00291,0,1,46.5,87.7,1,low
TE250035,Telangana,25,19.64369,80.07134,810,0.5479,0.5967,0.0488,7.53,0.0752,0.0753,0.0001,52.8,52.8,0.11,0.6683,0.6494,-0.00378,0,0,59.4,63.5,0,low
TE270036,Telangana,27,19.23488,81.18307,200,0.7119,0.681,-0.0309,-3.81,-0.1065,-0.0993,0.0072,84.7,88.3,4.28,0.581,0.6208,0.00795,0,1,52.8,70.9,0,low
TE240037,Telangana,24,15.88078,78.11178,465,0.6024,1.0569,0.4545,64.7,0.1924,0.2056,0.0131,120.2,129.5,7.72,0.6809,0.7141,0.00664,0,0,42.5,92.5,1,low
TE170038,Telangana,17,19.03712,80.45317,782,3.381,3.8136,0.4326,12.43,-0.0995,-0.0608,0.0387,46.1,58.6,26.65,0.3677,0.4065,0.00776,1,1,13.0,46.8,1,medium
TE170039,Telangana,17,16.45189,81.33097,1497,1.0923,1.2059,0.1136,9.53,-0.0975,-0.1039,-0.0064,54.3,52.4,-3.39,0.4698,0.4333,-0.00731,1,0,47.0,73.5,1,low
TE020040,Telangana,2,18.40859,79.16029,2298,1.2256,1.4045,0.1789,13.5,0.1501,0.1655,0.0154,133.0,141.2,6.16,0.4135,0.3365,-0.0154,1,1,34.7,71.9,0,low
TE030041,Telangana,3,19.12045,78.06861,2151,9.6146,13.4116,3.797,39.09,-0.1237,0.0482,0.172,49.1,105.0,111.41,0.6286,0.7512,0.02452,1,2,5.9,33.2,1,high
TE060042,Telangana,6,19.82713,81.30187,2328,0.6772,0.9419,0.2647,34.06,0.046,0.0611,0.0151,95.4,106.2,11.16,0.3494,0.2741,-0.01506,0,2,53.1,62.7,0,low
TE250043,Telangana,25,16.61227,80.7537,2801,1.1343,1.5795,0.4451,36.06,0.188,0.1932,0.0052,135.7,137.4,1.24,0.3924,0.3699,-0.00449,0,0,27.8,78.2,1,low
TE200044,Telangana,20,16.06529,77.86941,1368,8.7412,13.9192,5.178,58.57,-0.0574,0.1173,0.1747,131.5,219.2,66.28,0.4011,0.6482,0.04943,1,1,11.2,26.3,1,high
TE170045,Telangana,17,18.48312,80.41928,513,3.0703,5.0592,1.9889,62.73,-0.273,-0.219,0.0539,24.2,44.7,81.38,0.2911,0.3397,0.00972,1,1,20.4,40.1,1,medium
TE290046,Telangana,29,16.53674,78.78875,994,0.5119,0.6013,0.0894,14.61,0.1496,0.1568,0.0072,84.8,89.1,4.98,0.6428,0.5674,-0.01508,1,1,35.0,95.2,1,low
TE240047,Telangana,24,19.16491,78.59123,3121,0.5167,1.0,0.4833,78.37,-0.0876,-0.0805,0.0071,91.6,96.7,5.53,0.2939,0.2449,-0.00981,1,1,31.2,77.2,0,low
TE160048,Telangana,16,18.97855,80.13583,1225,0.6443,0.9128,0.2686,36.08,-0.2894,-0.291,-0.0016,22.0,21.4,-2.74,0.3172,0.2975,-0.00395,0,1,22.9,61.7,0,low
TE120049,Telangana,12,17.05729,80.49094,200,0.4518,0.4887,0.0369,6.69,-0.007,-0.0138,-0.0069,122.9,119.6,-2.6,0.6716,0.6205,-0.01022,0,0,31.8,98.6,0,low
TE220050,Telangana,22,19.14811,80.4852,708,0.6031,0.8794,0.2762,39.28,-0.0085,0.0067,0.0152,128.2,133.6,4.19,0.3275,0.2709,-0.01132,1,0,31.8,91.7,0,low
TE270051,Telangana,27,18.22712,77.69243,758,0.6602,0.8429,0.1827,24.03,-0.2922,-0.2982,-0.006,60.2,56.2,-6.53,0.3254,0.3053,-0.00401,1,0,19.7,78.1,0,low
TE160052,Telangana,16,18.83703,78.12684,405,0.7297,1.0443,0.3146,37.92,0.1334,0.1354,0.0021,175.4,176.3,0.51,0.5658,0.6016,0.00717,0,0,19.3,60.7,1,low
TE250053,Telangana,25,17.63072,78.4755,731,1.972,3.4913,1.5193,73.32,-0.1357,-0.1013,0.0344,98.7,122.1,23.41,0.2833,0.35,0.01334,1,2,23.4,62.7,1,medium
TE130054,Telangana,13,16.73943,79.89471,786,10.3871,16.6682,6.2811,59.89,0.0045,0.1165,0.1121,124.8,159.8,27.81,0.3636,0.4695,0.02119,1,2,7.6,30.7,0,high
TE250055,Telangana,25,18.46003,79.77658,355,0.4106,0.536,0.1254,24.56,0.1797,0.1962,0.0165,118.5,130.6,10.13,0.2555,0.265,0.00189,1,1,40.0,81.8,0,low
TE130056,Telangana,13,16.7216,81.28456,1922,6.6284,12.8107,6.1823,91.88,0.115,0.2102,0.0952,137.3,170.6,24.08,0.6116,0.8313,0.04394,1,2,15.2,35.6,1,high
TE190057,Telangana,19,15.84142,80.4039,665,0.8654,1.364,0.4986,51.65,0.1898,0.1849,-0.0049,126.9,125.5,-1.04,0.5146,0.5625,0.00958,1,1,23.7,59.3,0,low
TE090058,Telangana,9,16.13017,78.94626,301,1.2903,1.6627,0.3724,26.78,0.0132,0.014,0.0008,146.9,147.1,0.19,0.3617,0.3975,0.00715,0,1,22.6,98.7,0,low
TE170059,Telangana,17,19.22179,78.05058,391,0.7832,0.756,-0.0271,-3.07,-0.0583,-0.0579,0.0004,96.9,97.1,0.22,0.5932,0.5352,-0.0116,0,1,35.4,85.4,1,low
TE220060,Telangana,22,16.70622,80.21648,440,2.1819,2.913,0.731,32.04,-0.2971,-0.2536,0.0435,57.8,87.4,50.32,0.6772,0.7502,0.01461,1,2,13.7,36.7,1,medium
TE190061,Telangana,19,19.15348,80.18063,470,1.1778,1.3039,0.1261,9.87,0.0643,0.0551,-0.0091,153.1,147.5,-3.67,0.4006,0.3383,-0.01247,1,0,46.2,72.3,0,low
TE080062,Telangana,8,19.35824,80.6767,1212,0.5524,0.7264,0.174,26.67,-0.1565,-0.1371,0.0194,37.7,43.6,15.36,0.2508,0.1785,-0.01446,0,0,44.8,80.4,1,low
TE230063,Telangana,23,17.23688,78.43604,481,2.2841,4.2101,1.926,80.78,0.0737,0.0915,0.0178,102.4,111.0,8.4,0.4888,0.4948,0.00119,1,0,22.3,52.9,1,medium
TE080064,Telangana,8,19.56191,79.81503,1114,0.9228,1.3507,0.4279,41.83,-0.0306,-0.0316,-0.0009,51.4,50.9,-0.95,0.2742,0.2265,-0.00955,0,1,20.0,81.6,0,low
TE140065,Telangana,14,16.62307,78.10713,508,0.4757,0.4899,0.0142,2.46,0.0838,0.0761,-0.0077,172.4,169.4,-1.73,0.6674,0.6663,-0.00022,1,0,50.8,70.7,1,low
TE230066,Telangana,23,19.8395,79.45007,1563,7.5912,11.5863,3.9951,51.94,-0.0882,-0.0377,0.0505,55.0,86.9,56.85,0.211,0.4001,0.03782,1,2,17.1,13.2,1,high
TE080067,Telangana,8,17.50404,79.98941,498,0.6607,0.9911,0.3304,43.44,-0.201,-0.1957,0.0053,67.1,69.6,3.61,0.5369,0.4883,-0.00972,0,0,15.2,65.9,0,low
TE130068,Telangana,13,17.56183,78.3911,1443,3.1731,3.8678,0.6947,21.22,-0.1261,-0.0868,0.0393,103.6,120.4,16.05,0.5092,0.6568,0.02952,1,1,18.9,53.7,0,medium
TE180069,Telangana,18,17.02233,79.36115,1336,1.0545,1.3378,0.2833,24.53,-0.0447,-0.0517,-0.007,120.5,117.4,-2.52,0.3068,0.2868,-0.00401,0,1,51.5,95.5,0,low
TE240070,Telangana,24,19.22892,78.27186,2289,7.1659,11.0139,3.848,52.96,-0.0595,0.0685,0.128,68.3,110.9,61.6,0.5587,0.7375,0.03575,1,2,16.6,15.1,1,high
TE180071,Telangana,18,19.05468,79.43424,1861,7.9607,10.5154,2.5547,31.69,0.0306,0.1366,0.106,106.7,158.0,47.64,0.6155,0.8156,0.04004,1,2,17.1,28.3,1,high
TE230072,Telangana,23,19.61127,79.77947,2969,0.8825,1.0156,0.1332,13.55,-0.1134,-0.0982,0.0152,46.0,51.4,11.41,0.2046,0.2094,0.00095,1,1,26.8,69.7,0,low
TE280073,Telangana,28,15.93419,79.66862,575,0.9055,0.8371,-0.0684,-6.8,-0.0,-0.0055,-0.0054,95.0,92.7,-2.35,0.296,0.2876,-0.00168,0,2,36.2,74.7,0,low
TE090074,Telangana,9,18.5772,78.74181,736,0.4617,0.3893,-0.0724,-12.89,-0.2185,-0.208,0.0105,69.9,77.3,10.32,0.497,0.5342,0.00743,0,0,32.7,60.1,0,low
TE160075,Telangana,16,18.73523,81.02873,1086,2.5935,3.7562,1.1627,43.17,-0.2249,-0.2126,0.0123,68.2,73.1,7.07,0.6692,0.7267,0.01151,0,2,9.7,36.9,1,medium
TE010076,Telangana,1,16.51321,80.58108,3934,0.7396,1.0355,0.2959,35.25,0.0734,0.0771,0.0037,70.8,72.1,1.82,0.2829,0.3181,0.00704,0,1,18.6,61.0,1,low
TE210077,Telangana,21,17.90408,77.62696,1793,0.4889,0.4189,-0.07,-11.89,0.1021,0.116,0.014,48.3,56.8,17.17,0.5974,0.5551,-0.00846,1,0,16.2,59.8,1,low
TE110078,Telangana,11,19.70318,79.64367,2438,2.6725,3.5139,0.8414,30.35,-0.2971,-0.2572,0.0399,56.7,81.1,42.44,0.2178,0.2429,0.00502,1,1,26.4,41.5,1,medium
TE230079,Telangana,23,17.59211,77.29269,350,0.8006,1.2064,0.4058,45.05,0.0152,0.0105,-0.0047,103.4,100.3,-3.06,0.4954,0.4687,-0.00536,0,1,20.1,60.0,0,low
TE210080,Telangana,21,19.6988,79.72024,316,0.7822,1.1964,0.4142,46.95,0.0916,0.1076,0.016,128.9,140.4,8.81,0.53,0.4517,-0.01566,0,1,52.3,71.0,0,low
TE030081,Telangana,3,17.55663,78.60603,200,0.8145,0.8295,0.015,1.64,-0.2349,-0.2431,-0.0082,45.6,42.9,-5.9,0.3487,0.2668,-0.01639,0,0,36.0,62.3,1,low
TE060082,Telangana,6,18.66232,80.23882,1013,0.4003,0.5705,0.1702,34.01,0.098,0.116,0.018,95.2,106.6,11.78,0.2467,0.2254,-0.00426,0,1,55.8,71.3,0,low
TE170083,Telangana,17,16.57018,79.02904,983,0.4322,0.6904,0.2583,48.53,-0.1094,-0.1137,-0.0043,106.7,105.1,-1.52,0.4598,0.382,-0.01556,1,2,41.8,98.0,1,low
TE180084,Telangana,18,19.14751,80.76624,200,0.7185,0.7841,0.0656,8.02,0.1943,0.1865,-0.0078,138.6,133.0,-3.99,0.4334,0.3353,-0.01964,1,1,36.9,61.4,1,low
TE220085,Telangana,22,16.34115,79.94204,691,2.6494,3.5394,0.89,32.37,-0.0215,0.002,0.0234,54.2,71.7,31.79,0.4649,0.56,0.01902,0,2,13.6,48.8,0,medium
